	Area Code	Area	Item	Year Code	Year	Unit	Value	latitude	longitude	country
288	11	Austria	Sunflowerseed Oil	2017	2017	1000 tonnes	4	47.516231	14.550072	AT
289	11	Austria	Tomatoes and products	2017	2017	1000 tonnes	11	47.516231	14.550072	AT
290	11	Austria	Onions	2017	2017	1000 tonnes	15	47.516231	14.550072	AT
291	11	Austria	Vegetables, Other	2017	2017	1000 tonnes	80	47.516231	14.550072	AT
292	11	Austria	Oranges, Mandarines	2017	2017	1000 tonnes	5	47.516231	14.550072	AT
293	11	Austria	Lemons, Limes and products	2017	2017	1000 tonnes	2	47.516231	14.550072	AT
294	11	Austria	Grapefruit and products	2017	2017	1000 tonnes	0	47.516231	14.550072	AT
295	11	Austria	Citrus, Other	2017	2017	1000 tonnes	0	47.516231	14.550072	AT
296	11	Austria	Bananas	2017	2017	1000 tonnes	6	47.516231	14.550072	AT
297	11	Austria	Apples and products	2017	2017	1000 tonnes	19	47.516231	14.550072	AT
298	11	Austria	Pineapples and products	2017	2017	1000 tonnes	1	47.516231	14.550072	AT
299	11	Austria	Dates	2017	2017	1000 tonnes	0	47.516231	14.550072	AT
300	11	Austria	Grapes and products (excl wine)	2017	2017	1000 tonnes	34	47.516231	14.550072	AT
301	11	Austria	Fruits, Other	2017	2017	1000 tonnes	27	47.516231	14.550072	AT
302	11	Austria	Offals, Edible	2017	2017	1000 tonnes	1	47.516231	14.550072	AT
303	11	Austria	Cream	2017	2017	1000 tonnes	7	47.516231	14.550072	AT
304	11	Austria	Fats, Animals, Raw	2017	2017	1000 tonnes	1	47.516231	14.550072	AT
305	11	Austria	Eggs	2017	2017	1000 tonnes	6	47.516231	14.550072	AT
306	11	Austria	Milk - Excluding Butter	2017	2017	1000 tonnes	37	47.516231	14.550072	AT
307	52	Azerbaijan	Wheat and products	2017	2017	1000 tonnes	243	40.143105	47.576927000000005	AZ
308	52	Azerbaijan	Rice and products	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
309	52	Azerbaijan	Barley and products	2017	2017	1000 tonnes	30	40.143105	47.576927000000005	AZ
310	52	Azerbaijan	Maize and products	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
311	52	Azerbaijan	Rye and products	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
312	52	Azerbaijan	Oats	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
313	52	Azerbaijan	Millet and products	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
314	52	Azerbaijan	Sorghum and products	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
315	52	Azerbaijan	Potatoes and products	2017	2017	1000 tonnes	61	40.143105	47.576927000000005	AZ
316	52	Azerbaijan	Sugar beet	2017	2017	1000 tonnes	2	40.143105	47.576927000000005	AZ
317	52	Azerbaijan	Honey	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
318	52	Azerbaijan	Beans	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
319	52	Azerbaijan	Peas	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
320	52	Azerbaijan	Pulses, Other and products	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
321	52	Azerbaijan	Nuts and products	2017	2017	1000 tonnes	3	40.143105	47.576927000000005	AZ
322	52	Azerbaijan	Soyabeans	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
323	52	Azerbaijan	Sunflower seed	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
324	52	Azerbaijan	Olives (including preserved)	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
325	52	Azerbaijan	Oilcrops, Other	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
326	52	Azerbaijan	Tomatoes and products	2017	2017	1000 tonnes	2	40.143105	47.576927000000005	AZ
327	52	Azerbaijan	Onions	2017	2017	1000 tonnes	10	40.143105	47.576927000000005	AZ
328	52	Azerbaijan	Vegetables, Other	2017	2017	1000 tonnes	55	40.143105	47.576927000000005	AZ
329	52	Azerbaijan	Oranges, Mandarines	2017	2017	1000 tonnes	1	40.143105	47.576927000000005	AZ
330	52	Azerbaijan	Lemons, Limes and products	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
331	52	Azerbaijan	Citrus, Other	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
332	52	Azerbaijan	Apples and products	2017	2017	1000 tonnes	28	40.143105	47.576927000000005	AZ
333	52	Azerbaijan	Grapes and products (excl wine)	2017	2017	1000 tonnes	3	40.143105	47.576927000000005	AZ
334	52	Azerbaijan	Fruits, Other	2017	2017	1000 tonnes	41	40.143105	47.576927000000005	AZ
335	52	Azerbaijan	Tea (including mate)	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
336	52	Azerbaijan	Offals, Edible	2017	2017	1000 tonnes	2	40.143105	47.576927000000005	AZ
337	52	Azerbaijan	Fats, Animals, Raw	2017	2017	1000 tonnes	0	40.143105	47.576927000000005	AZ
338	52	Azerbaijan	Eggs	2017	2017	1000 tonnes	5	40.143105	47.576927000000005	AZ
339	12	Bahamas	Maize and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
340	12	Bahamas	Millet and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
341	12	Bahamas	Cassava and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
342	12	Bahamas	Potatoes and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
343	12	Bahamas	Sweet potatoes	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
344	12	Bahamas	Roots, Other	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
345	12	Bahamas	Sugar cane	2017	2017	1000 tonnes	3	25.03428	-77.39628	BS
346	12	Bahamas	Pulses, Other and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
347	12	Bahamas	Coconuts - Incl Copra	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
348	12	Bahamas	Tomatoes and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
349	12	Bahamas	Onions	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
350	12	Bahamas	Vegetables, Other	2017	2017	1000 tonnes	1	25.03428	-77.39628	BS
351	12	Bahamas	Oranges, Mandarines	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
352	12	Bahamas	Lemons, Limes and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
353	12	Bahamas	Grapefruit and products	2017	2017	1000 tonnes	1	25.03428	-77.39628	BS
354	12	Bahamas	Bananas	2017	2017	1000 tonnes	1	25.03428	-77.39628	BS
355	12	Bahamas	Plantains	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
356	12	Bahamas	Apples and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
357	12	Bahamas	Pineapples and products	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
358	12	Bahamas	Grapes and products (excl wine)	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
359	12	Bahamas	Fruits, Other	2017	2017	1000 tonnes	1	25.03428	-77.39628	BS
360	12	Bahamas	Offals, Edible	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
361	12	Bahamas	Fats, Animals, Raw	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
362	12	Bahamas	Eggs	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
363	12	Bahamas	Milk - Excluding Butter	2017	2017	1000 tonnes	0	25.03428	-77.39628	BS
364	16	Bangladesh	Wheat and products	2017	2017	1000 tonnes	303	23.684994	90.35633100000001	BD
365	16	Bangladesh	Rice and products	2017	2017	1000 tonnes	2449	23.684994	90.35633100000001	BD
366	16	Bangladesh	Barley and products	2017	2017	1000 tonnes	0	23.684994	90.35633100000001	BD
367	16	Bangladesh	Maize and products	2017	2017	1000 tonnes	209	23.684994	90.35633100000001	BD
368	16	Bangladesh	Millet and products	2017	2017	1000 tonnes	4	23.684994	90.35633100000001	BD
369	16	Bangladesh	Sorghum and products	2017	2017	1000 tonnes	0	23.684994	90.35633100000001	BD
370	16	Bangladesh	Potatoes and products	2017	2017	1000 tonnes	765	23.684994	90.35633100000001	BD
371	16	Bangladesh	Sweet potatoes	2017	2017	1000 tonnes	20	23.684994	90.35633100000001	BD
372	16	Bangladesh	Sugar cane	2017	2017	1000 tonnes	2	23.684994	90.35633100000001	BD
373	16	Bangladesh	Sweeteners, Other	2017	2017	1000 tonnes	14	23.684994	90.35633100000001	BD
374	16	Bangladesh	Beans	2017	2017	1000 tonnes	4	23.684994	90.35633100000001	BD
375	16	Bangladesh	Peas	2017	2017	1000 tonnes	1	23.684994	90.35633100000001	BD
376	16	Bangladesh	Pulses, Other and products	2017	2017	1000 tonnes	15	23.684994	90.35633100000001	BD
377	16	Bangladesh	Nuts and products	2017	2017	1000 tonnes	6	23.684994	90.35633100000001	BD
378	16	Bangladesh	Soyabeans	2017	2017	1000 tonnes	7	23.684994	90.35633100000001	BD
379	16	Bangladesh	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	1	23.684994	90.35633100000001	BD
380	16	Bangladesh	Rape and Mustardseed	2017	2017	1000 tonnes	15	23.684994	90.35633100000001	BD
381	16	Bangladesh	Cottonseed	2017	2017	1000 tonnes	1	23.684994	90.35633100000001	BD
382	16	Bangladesh	Coconuts - Incl Copra	2017	2017	1000 tonnes	2	23.684994	90.35633100000001	BD
383	16	Bangladesh	Sesame seed	2017	2017	1000 tonnes	1	23.684994	90.35633100000001	BD
384	16	Bangladesh	Oilcrops, Other	2017	2017	1000 tonnes	0	23.684994	90.35633100000001	BD
385	16	Bangladesh	Tomatoes and products	2017	2017	1000 tonnes	39	23.684994	90.35633100000001	BD
386	16	Bangladesh	Onions	2017	2017	1000 tonnes	104	23.684994	90.35633100000001	BD
387	16	Bangladesh	Vegetables, Other	2017	2017	1000 tonnes	338	23.684994	90.35633100000001	BD
388	16	Bangladesh	Oranges, Mandarines	2017	2017	1000 tonnes	11	23.684994	90.35633100000001	BD
389	16	Bangladesh	Lemons, Limes and products	2017	2017	1000 tonnes	3	23.684994	90.35633100000001	BD
390	16	Bangladesh	Grapefruit and products	2017	2017	1000 tonnes	3	23.684994	90.35633100000001	BD
391	16	Bangladesh	Bananas	2017	2017	1000 tonnes	81	23.684994	90.35633100000001	BD
392	16	Bangladesh	Pineapples and products	2017	2017	1000 tonnes	21	23.684994	90.35633100000001	BD
393	16	Bangladesh	Fruits, Other	2017	2017	1000 tonnes	331	23.684994	90.35633100000001	BD
394	16	Bangladesh	Tea (including mate)	2017	2017	1000 tonnes	4	23.684994	90.35633100000001	BD
395	16	Bangladesh	Pimento	2017	2017	1000 tonnes	7	23.684994	90.35633100000001	BD
396	16	Bangladesh	Spices, Other	2017	2017	1000 tonnes	0	23.684994	90.35633100000001	BD
397	16	Bangladesh	Bovine Meat	2017	2017	1000 tonnes	10	23.684994	90.35633100000001	BD
398	16	Bangladesh	Mutton & Goat Meat	2017	2017	1000 tonnes	11	23.684994	90.35633100000001	BD
399	16	Bangladesh	Poultry Meat	2017	2017	1000 tonnes	10	23.684994	90.35633100000001	BD
400	16	Bangladesh	Eggs	2017	2017	1000 tonnes	45	23.684994	90.35633100000001	BD
401	16	Bangladesh	Milk - Excluding Butter	2017	2017	1000 tonnes	154	23.684994	90.35633100000001	BD
402	14	Barbados	Maize and products	2017	2017	1000 tonnes	1	13.193887	-59.543198	BB
403	14	Barbados	Cassava and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
404	14	Barbados	Potatoes and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
405	14	Barbados	Sweet potatoes	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
406	14	Barbados	Yams	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
407	14	Barbados	Roots, Other	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
408	14	Barbados	Sugar cane	2017	2017	1000 tonnes	5	13.193887	-59.543198	BB
409	14	Barbados	Beans	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
410	14	Barbados	Pulses, Other and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
411	14	Barbados	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
412	14	Barbados	Coconuts - Incl Copra	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
413	14	Barbados	Tomatoes and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
414	14	Barbados	Onions	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
415	14	Barbados	Vegetables, Other	2017	2017	1000 tonnes	1	13.193887	-59.543198	BB
416	14	Barbados	Lemons, Limes and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
417	14	Barbados	Grapefruit and products	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
418	14	Barbados	Bananas	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
419	14	Barbados	Fruits, Other	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
420	14	Barbados	Offals, Edible	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
421	14	Barbados	Fats, Animals, Raw	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
422	14	Barbados	Eggs	2017	2017	1000 tonnes	0	13.193887	-59.543198	BB
423	57	Belarus	Wheat and products	2017	2017	1000 tonnes	85	53.709807	27.953389	BY
424	57	Belarus	Barley and products	2017	2017	1000 tonnes	21	53.709807	27.953389	BY
425	57	Belarus	Maize and products	2017	2017	1000 tonnes	39	53.709807	27.953389	BY
426	57	Belarus	Rye and products	2017	2017	1000 tonnes	38	53.709807	27.953389	BY
427	57	Belarus	Oats	2017	2017	1000 tonnes	26	53.709807	27.953389	BY
428	57	Belarus	Millet and products	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
429	57	Belarus	Cereals, Other	2017	2017	1000 tonnes	51	53.709807	27.953389	BY
430	57	Belarus	Potatoes and products	2017	2017	1000 tonnes	120	53.709807	27.953389	BY
431	57	Belarus	Sugar beet	2017	2017	1000 tonnes	26	53.709807	27.953389	BY
432	57	Belarus	Honey	2017	2017	1000 tonnes	0	53.709807	27.953389	BY
433	57	Belarus	Beans	2017	2017	1000 tonnes	15	53.709807	27.953389	BY
434	57	Belarus	Peas	2017	2017	1000 tonnes	2	53.709807	27.953389	BY
435	57	Belarus	Pulses, Other and products	2017	2017	1000 tonnes	3	53.709807	27.953389	BY
436	57	Belarus	Nuts and products	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
437	57	Belarus	Sunflower seed	2017	2017	1000 tonnes	0	53.709807	27.953389	BY
438	57	Belarus	Rape and Mustardseed	2017	2017	1000 tonnes	6	53.709807	27.953389	BY
439	57	Belarus	Oilcrops, Other	2017	2017	1000 tonnes	0	53.709807	27.953389	BY
440	57	Belarus	Tomatoes and products	2017	2017	1000 tonnes	23	53.709807	27.953389	BY
441	57	Belarus	Onions	2017	2017	1000 tonnes	14	53.709807	27.953389	BY
442	57	Belarus	Vegetables, Other	2017	2017	1000 tonnes	108	53.709807	27.953389	BY
443	57	Belarus	Oranges, Mandarines	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
444	57	Belarus	Bananas	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
445	57	Belarus	Apples and products	2017	2017	1000 tonnes	41	53.709807	27.953389	BY
446	57	Belarus	Grapes and products (excl wine)	2017	2017	1000 tonnes	2	53.709807	27.953389	BY
447	57	Belarus	Fruits, Other	2017	2017	1000 tonnes	29	53.709807	27.953389	BY
448	57	Belarus	Bovine Meat	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
449	57	Belarus	Mutton & Goat Meat	2017	2017	1000 tonnes	0	53.709807	27.953389	BY
450	57	Belarus	Offals, Edible	2017	2017	1000 tonnes	4	53.709807	27.953389	BY
451	57	Belarus	Fats, Animals, Raw	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
452	57	Belarus	Eggs	2017	2017	1000 tonnes	10	53.709807	27.953389	BY
453	57	Belarus	Milk - Excluding Butter	2017	2017	1000 tonnes	1	53.709807	27.953389	BY
454	255	Belgium	Wheat and products	2017	2017	1000 tonnes	34	50.503887	4.469936	BE
455	255	Belgium	Barley and products	2017	2017	1000 tonnes	25	50.503887	4.469936	BE
456	255	Belgium	Maize and products	2017	2017	1000 tonnes	8	50.503887	4.469936	BE
457	255	Belgium	Rye and products	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
458	255	Belgium	Oats	2017	2017	1000 tonnes	1	50.503887	4.469936	BE
459	255	Belgium	Cereals, Other	2017	2017	1000 tonnes	3	50.503887	4.469936	BE
460	255	Belgium	Potatoes and products	2017	2017	1000 tonnes	258	50.503887	4.469936	BE
461	255	Belgium	Sugar beet	2017	2017	1000 tonnes	44	50.503887	4.469936	BE
462	255	Belgium	Honey	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
463	255	Belgium	Beans	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
464	255	Belgium	Peas	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
465	255	Belgium	Pulses, Other and products	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
466	255	Belgium	Nuts and products	2017	2017	1000 tonnes	1	50.503887	4.469936	BE
467	255	Belgium	Soyabeans	2017	2017	1000 tonnes	5	50.503887	4.469936	BE
468	255	Belgium	Rape and Mustardseed	2017	2017	1000 tonnes	80	50.503887	4.469936	BE
469	255	Belgium	Coconuts - Incl Copra	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
470	255	Belgium	Oilcrops, Other	2017	2017	1000 tonnes	1	50.503887	4.469936	BE
471	255	Belgium	Tomatoes and products	2017	2017	1000 tonnes	14	50.503887	4.469936	BE
472	255	Belgium	Onions	2017	2017	1000 tonnes	10	50.503887	4.469936	BE
473	255	Belgium	Vegetables, Other	2017	2017	1000 tonnes	206	50.503887	4.469936	BE
474	255	Belgium	Oranges, Mandarines	2017	2017	1000 tonnes	2	50.503887	4.469936	BE
475	255	Belgium	Lemons, Limes and products	2017	2017	1000 tonnes	1	50.503887	4.469936	BE
476	255	Belgium	Apples and products	2017	2017	1000 tonnes	9	50.503887	4.469936	BE
477	255	Belgium	Pineapples and products	2017	2017	1000 tonnes	7	50.503887	4.469936	BE
478	255	Belgium	Dates	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
479	255	Belgium	Grapes and products (excl wine)	2017	2017	1000 tonnes	5	50.503887	4.469936	BE
480	255	Belgium	Fruits, Other	2017	2017	1000 tonnes	30	50.503887	4.469936	BE
481	255	Belgium	Bovine Meat	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
482	255	Belgium	Mutton & Goat Meat	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
483	255	Belgium	Pigmeat	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
484	255	Belgium	Poultry Meat	2017	2017	1000 tonnes	0	50.503887	4.469936	BE
485	255	Belgium	Offals, Edible	2017	2017	1000 tonnes	2	50.503887	4.469936	BE
486	255	Belgium	Fats, Animals, Raw	2017	2017	1000 tonnes	1	50.503887	4.469936	BE
487	255	Belgium	Eggs	2017	2017	1000 tonnes	5	50.503887	4.469936	BE
488	255	Belgium	Milk - Excluding Butter	2017	2017	1000 tonnes	2	50.503887	4.469936	BE
489	23	Belize	Wheat and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
490	23	Belize	Rice and products	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
491	23	Belize	Maize and products	2017	2017	1000 tonnes	5	17.189877	-88.49765	BZ
492	23	Belize	Sorghum and products	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
493	23	Belize	Cassava and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
494	23	Belize	Potatoes and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
495	23	Belize	Sweet potatoes	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
496	23	Belize	Yams	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
497	23	Belize	Roots, Other	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
498	23	Belize	Sugar cane	2017	2017	1000 tonnes	83	17.189877	-88.49765	BZ
499	23	Belize	Honey	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
500	23	Belize	Beans	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
501	23	Belize	Peas	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
502	23	Belize	Nuts and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
503	23	Belize	Soyabeans	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
504	23	Belize	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
505	23	Belize	Coconuts - Incl Copra	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
506	23	Belize	Tomatoes and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
507	23	Belize	Vegetables, Other	2017	2017	1000 tonnes	2	17.189877	-88.49765	BZ
508	23	Belize	Oranges, Mandarines	2017	2017	1000 tonnes	7	17.189877	-88.49765	BZ
509	23	Belize	Grapefruit and products	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
510	23	Belize	Bananas	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
511	23	Belize	Plantains	2017	2017	1000 tonnes	1	17.189877	-88.49765	BZ
512	23	Belize	Pineapples and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
513	23	Belize	Fruits, Other	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
514	23	Belize	Coffee and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
515	23	Belize	Cocoa Beans and products	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
516	23	Belize	Offals, Edible	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
517	23	Belize	Fats, Animals, Raw	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
518	23	Belize	Eggs	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
519	23	Belize	Milk - Excluding Butter	2017	2017	1000 tonnes	0	17.189877	-88.49765	BZ
520	53	Benin	Wheat and products	2017	2017	1000 tonnes	0	9.30769	2.315834	BJ
521	53	Benin	Rice and products	2017	2017	1000 tonnes	76	9.30769	2.315834	BJ
522	53	Benin	Maize and products	2017	2017	1000 tonnes	364	9.30769	2.315834	BJ
523	53	Benin	Millet and products	2017	2017	1000 tonnes	6	9.30769	2.315834	BJ
524	53	Benin	Sorghum and products	2017	2017	1000 tonnes	7	9.30769	2.315834	BJ
525	53	Benin	Cereals, Other	2017	2017	1000 tonnes	0	9.30769	2.315834	BJ
526	53	Benin	Cassava and products	2017	2017	1000 tonnes	417	9.30769	2.315834	BJ
527	53	Benin	Potatoes and products	2017	2017	1000 tonnes	0	9.30769	2.315834	BJ
528	53	Benin	Sweet potatoes	2017	2017	1000 tonnes	5	9.30769	2.315834	BJ
529	53	Benin	Yams	2017	2017	1000 tonnes	295	9.30769	2.315834	BJ
530	53	Benin	Roots, Other	2017	2017	1000 tonnes	0	9.30769	2.315834	BJ
531	53	Benin	Sugar cane	2017	2017	1000 tonnes	1	9.30769	2.315834	BJ
532	53	Benin	Beans	2017	2017	1000 tonnes	4	9.30769	2.315834	BJ
533	53	Benin	Pulses, Other and products	2017	2017	1000 tonnes	5	9.30769	2.315834	BJ
534	53	Benin	Nuts and products	2017	2017	1000 tonnes	8	9.30769	2.315834	BJ
535	53	Benin	Soyabeans	2017	2017	1000 tonnes	6	9.30769	2.315834	BJ
536	53	Benin	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	7	9.30769	2.315834	BJ
537	53	Benin	Coconuts - Incl Copra	2017	2017	1000 tonnes	3	9.30769	2.315834	BJ
538	53	Benin	Sesame seed	2017	2017	1000 tonnes	0	9.30769	2.315834	BJ
539	53	Benin	Palm kernels	2017	2017	1000 tonnes	10	9.30769	2.315834	BJ
