Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","132","Maldives","5123","Losses","2533","Sweet potatoes","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2534","Roots, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2551","Nuts and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2602","Onions","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","132","Maldives","5123","Losses","2641","Pimento","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","26","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2805","Rice and products","2017","2017","1000 tonnes","111","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","169","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2517","Millet and products","2017","2017","1000 tonnes","101","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2518","Sorghum and products","2017","2017","1000 tonnes","78","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2520","Cereals, Other","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2532","Cassava and products","2017","2017","1000 tonnes","13","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","102","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2533","Sweet potatoes","2017","2017","1000 tonnes","51","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2535","Yams","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2534","Roots, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2536","Sugar cane","2017","2017","1000 tonnes","18","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2537","Sugar beet","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2745","Honey","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2546","Beans","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2551","Nuts and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2555","Soyabeans","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2561","Sesame seed","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2570","Oilcrops, Other","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","18","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2602","Onions","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","138","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","52","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2613","Grapefruit and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","20","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2619","Dates","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","13","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2635","Tea (including mate)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2640","Pepper","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2641","Pimento","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","133","Mali","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","36","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2520","Cereals, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2546","Beans","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2563","Olives (including preserved)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2601","Tomatoes and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2602","Onions","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2613","Grapefruit and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2614","Citrus, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2617","Apples and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2619","Dates","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2620","Grapes and products (excl wine)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","134","Malta","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","18","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2805","Rice and products","2017","2017","1000 tonnes","14","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2513","Barley and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2517","Millet and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2518","Sorghum and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2531","Potatoes and products","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2533","Sweet potatoes","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2535","Yams","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2546","Beans","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2547","Peas","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2549","Pulses, Other and products","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2619","Dates","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2625","Fruits, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2733","Pigmeat","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2736","Offals, Edible","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2744","Eggs","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","136","Mauritania","5123","Losses","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","39","S","Standardized data",""
"FBS","New Food Balances","137","Mauritius","5123","Losses","2805","Rice and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","137","Mauritius","5123","Losses","2514","Maize and products","2017","2017","1000 tonnes","1","S","Standardized data",""
